timestamp_utc,dataset,model,checkpoint,save_path,test_accuracy,test_balanced_accuracy,test_macro_f1,test_macro_precision,test_macro_recall,test_top3_accuracy
2026-05-11T09:18:12,advance,models.mixture_of_mamba.MixtureOfMambaModel,checkpoints/mixture_of_mamba_advance/model_best.pth,/content/coursework/data/saved/inference_outputs/mixture_of_mamba_advance,0.7082031294703484,0.12879440163840286,0.1468496961337113,0.1764623395898638,0.12879440163840286,0.9052083417773247
2026-05-11T10:01:26,advance,models.advance_baseline.ADVANCEBaselineModel,checkpoints/train_run/model_best.pth,/content/coursework/data/saved/inference_outputs,0.978515625,0.17883953616793263,0.1800316769370739,0.1814903844975811,0.17883953616793263,0.99609375
