timestamp_utc,dataset,model,checkpoint,save_path,test_bce_loss,test_boundary_f,test_dice_coefficient,test_dice_loss,test_foreground_f1,test_foreground_precision,test_foreground_recall,test_j_and_f,test_loss,test_mean_iou,test_pixel_accuracy,test_pred_pos_rate,test_soft_mean_iou,test_target_pos_rate
2026-05-30T09:38:02,ref_avs,models.video_audio_mamba.VideoAudioMambaModel,checkpoints/video_audio_mamba/model_best.pth,/home/elvlzhukova/coursework/data/saved/ref_avs_inference,2.7060780392752752,0.05435482729933231,0.48756940973301727,0.5237223294874033,0.487208587427934,0.4637843771941132,0.5892833434045315,0.22003711494453204,3.2298003832499185,0.38571940258973175,0.9393636567725075,0.09903599647805095,0.3697938592069679,0.0845105183414287
2026-05-30T09:43:37,ref_avs,models.mamba_vl.MambaVLModel,checkpoints/mamba_vl/model_best.pth,/home/elvlzhukova/coursework/data/saved/ref_avs_inference,1.5693501407901447,0.03828737584065795,0.44318432298799354,0.5743810741437806,0.44301425106823444,0.38292450416419244,0.6297775792578856,0.18722157133442527,2.143731229007244,0.3361557668281926,0.9098869015773138,0.13065392834444842,0.31565680851538974,0.0845105183414287
2026-05-30T09:49:17,ref_avs,models.avs_mamba.AVSMambaModel,checkpoints/avs_mamba/model_best.pth,/home/elvlzhukova/coursework/data/saved/ref_avs_inference,1.9642070805033047,0.041560962596754014,0.4532578968339496,0.5631107207801607,0.4530516430321667,0.402822421449754,0.6183001341091262,0.1951206259260011,2.527317796316412,0.3486802892552482,0.9164111357596185,0.12262703938823608,0.32835737781392205,0.0845105183414287
2026-05-30T09:54:45,ref_avs,models.ref_avs_baseline.RefAVSBaselineModel,checkpoints/ref_avs_baseline/model_best.pth,/home/elvlzhukova/coursework/data/saved/ref_avs_inference,1.5479554326997862,0.04034760848933021,0.38343255118363434,0.6515222717490461,0.38325885828170514,0.3751166889237033,0.475714853240384,0.1619321570731877,2.1994777073462806,0.28351670565704506,0.9095996245741844,0.10245102799187104,0.2424308369970984,0.0845105183414287
2026-05-30T10:00:27,ref_avs,models.mixture_of_mamba.MixtureOfMambaModel,checkpoints/mixture_of_mamba/model_best.pth,/home/elvlzhukova/coursework/data/saved/ref_avs_inference,1.261276789009571,0.040142870556504326,0.46046790128780735,0.5633020872871081,0.4602484167036083,0.40524964158733684,0.629469762245814,0.19602057241873153,1.8245788862307866,0.3518982742809587,0.9194244543711344,0.12380279129784968,0.32384929205808377,0.0845105183414287
2026-05-30T10:05:49,ref_avs,models.avel_lstm.AVELLSTMModel,checkpoints/avel_lstm/model_best.pth,/home/elvlzhukova/coursework/data/saved/ref_avs_inference,1.6149001551998987,0.0013522913041924768,0.013785973445919808,0.8490876505772272,0.012788797651435542,0.09391173200684635,0.00766804435630143,0.004391932891263017,2.463987797498703,0.00743157447833356,0.9155030209157202,0.0009073125208125532,0.08560806285176012,0.0845105183414287
